popularity,vote_count,release_year,cluster
17.88,611,2002,0
29.144,3784,2003,0
117.284,5669,2004,1
8.877,633,2016,0
9.651,325,2015,0
24.217,1420,2010,0
19.809,460,1997,0
55.835,6515,2012,0
19.641,509,2011,0
64.915,862,2020,0
31.377,1692,2014,0
112.311,9484,2019,1
17.277,411,2004,0
18.936,351,2001,0
29.092,1776,2001,0
13.638,507,1968,2
37.383,966,2012,0
21.123,540,1992,2
28.895,1635,2002,0
60.279,1339,1993,2
49.752,975,1971,2
28.015,1557,2020,0
32.954,3166,2010,0
73.499,1094,2022,0
35.958,1829,2019,0
12.192,461,2016,0
14.56,310,2014,0
22.842,482,2006,0
47.522,1093,2006,0
43.793,392,2017,0
22.526,335,2011,0
36.284,515,2007,0
11.987,763,2016,0
27.838,923,2014,0
25.782,428,2013,0
24.859,409,1986,2
14.233,405,2000,0
46.483,2341,2021,0
45.608,685,2018,0
16.364,499,2020,0
19.766,753,2018,0
22.328,443,1947,2
28.742,1499,2005,0
109.183,4588,1999,0
31.955,389,1991,2
19.644,515,2020,0
53.203,1020,2018,0
33.293,1214,2017,0
89.978,2938,2022,0
38.643,1268,1994,0
19.858,397,2012,0
80.398,1996,2012,0
39.89,1120,2004,0
71.602,2770,2006,0
11.801,358,2012,0
34.338,1028,2017,0
16.256,385,2016,0
30.936,1676,2008,0
27.573,303,1995,0
89.598,1861,1983,2
47.215,327,2022,0
159.432,8803,2014,1
20.013,1281,2001,0
26.816,1259,2017,0
35.958,522,2017,0
39.879,2713,2014,0
26.489,644,1984,2
23.858,345,1987,2
22.391,644,1977,2
35.215,2010,1999,0
33.507,1305,2015,0
22.329,2693,2011,0
142.885,7583,2008,1
22.891,911,2005,0
39.239,447,2011,0
27.324,1479,2010,0
17.799,1202,2009,0
51.943,2026,2012,0
18.691,537,1997,0
15.883,481,1965,2
16.57,472,2018,0
18.63,329,1999,0
55.064,1416,2004,0
45.272,667,2020,0
21.783,781,1987,2
20.241,1110,2003,0
23.912,2007,2017,0
28.626,780,2014,0
19.187,356,2014,0
36.435,1641,2009,0
16.376,642,2005,0
71.859,2985,2019,0
47.448,1820,2010,0
91.321,3441,2005,0
45.665,352,1993,2
43.477,4535,2015,0
48.608,488,2001,0
36.897,1131,2003,0
66.238,342,1978,2
70.134,4443,1995,0
256.638,4788,2018,1
52.294,1829,2010,0
61.391,911,1986,2
18.301,440,2007,0
35.087,939,2022,0
69.51,5408,2012,0
33.011,821,1996,0
18.646,553,1992,2
46.368,454,2018,0
21.572,453,1974,2
31.309,347,1999,0
45.377,2305,2008,0
42.561,749,2017,0
12.936,621,2013,0
109.63,3922,2012,0
19.84,3383,2018,0
185.057,1926,2018,0
23.004,644,2015,0
52.461,371,1982,2
72.027,3627,2015,0
52.496,1371,2017,0
10.351,499,1997,0
38.824,3966,1995,0
15.967,1288,2008,0
78.543,2286,2023,0
38.314,800,2013,0
72.505,1375,2005,0
15.465,334,2021,0
20.895,1715,2013,0
19.224,1220,2003,0
39.387,1178,1998,0
44.753,1191,1996,0
22.217,1138,1991,2
31.385,305,2021,0
33.976,1473,2018,0
49.214,3053,2019,0
19.102,1306,2016,0
9.783,348,2011,0
35.387,3990,2010,0
60.594,464,2017,0
70.44,3588,2015,0
26.623,869,2015,0
43.011,515,2001,0
29.951,437,2016,0
78.265,4974,2009,0
25.83,359,2007,0
48.035,364,1989,2
59.225,1554,1980,2
46.527,507,2018,0
69.226,3923,2013,0
30.053,333,2018,0
45.161,1044,2020,0
77.499,2831,2018,0
23.89,674,1944,2
30.697,376,2019,0
200.627,4937,2019,1
16.826,307,1968,2
13.544,339,2007,0
20.702,635,1983,2
38.108,337,1997,0
11.053,3979,2007,0
40.953,428,2020,0
31.929,3255,2019,0
35.588,1010,2017,0
33.492,1286,2010,0
29.153,321,2022,0
27.493,565,2015,0
107.578,7209,2015,1
43.141,982,2005,0
42.202,308,2007,0
32.293,1461,2009,0
24.565,613,1984,2
27.927,689,1991,2
20.399,1820,2002,0
18.793,617,2020,0
79.914,1262,2017,0
11.015,431,1997,0
15.781,513,1984,2
61.812,753,1984,2
11.663,363,2016,0
39.106,2152,2009,0
71.85,431,1988,2
78.022,3064,2009,0
18.377,1492,2007,0
51.446,528,1998,0
37.498,2918,1989,2
49.875,912,2001,0
32.045,917,2012,0
45.627,4551,2011,0
14.185,320,1975,2
88.062,8664,2007,1
20.698,806,2017,0
9.988,328,2015,0
22.063,1257,1998,0
35.768,1971,2017,0
23.029,655,2012,0
56.173,4272,2012,0
71.836,1615,1992,2
97.481,586,2023,0
202.813,1303,2023,0
45.113,1215,2013,0
19.334,305,1984,2
34.104,2064,2003,0
6.91,395,2017,0
44.85,4680,2016,0
18.718,409,2013,0
33.042,1349,2002,0
44.372,808,2017,0
39.125,1137,2018,0
43.336,2229,2013,0
23.013,414,1996,0
157.27,13084,2008,1
67.953,2444,2017,0
45.767,811,2012,0
16.126,702,2009,0
30.653,1413,2008,0
28.281,581,2003,0
55.688,1669,2007,0
42.584,482,1991,2
26.864,2676,2003,0
25.824,324,2014,0
10.049,322,2012,0
26.984,1211,2010,0
34.055,865,2010,0
41.909,1731,1990,2
19.431,584,1998,0
33.923,479,2012,0
61.757,1069,2009,0
38.651,1766,2010,0
43.3,876,1996,0
19.76,514,2020,0
11.555,572,2017,0
28.325,560,1989,2
87.38,2593,2004,0
58.102,3825,2007,0
32.959,2045,2008,0
32.812,439,2005,0
41.472,517,2020,0
66.255,2966,2020,0
10.642,948,2017,0
20.111,1300,2014,0
50.152,1284,2012,0
19.705,313,2009,0
42.353,1210,2002,0
69.732,6796,2006,0
39.109,839,2020,0
46.803,396,2021,0
16.707,521,2019,0
14.671,539,2008,0
57.516,3236,2015,0
58.341,3829,2013,0
23.281,1406,2011,0
34.109,336,1978,2
24.924,860,1979,2
23.893,920,2016,0
39.587,808,2012,0
25.008,1040,1999,0
45.727,865,2020,0
36.359,909,2014,0
79.581,1870,2010,0
35.307,479,2005,0
13.509,752,2001,0
205.55,3095,1990,1
31.737,1047,2014,0
28.066,387,2002,0
48.826,6534,2010,0
58.59,3184,1999,0
18.5,364,2021,0
63.78,2105,2019,0
30.339,2412,2012,0
24.732,1904,2010,0
22.113,507,1993,2
883.669,327,2024,1
52.154,800,2018,0
37.551,398,1994,0
19.758,696,2023,0
40.403,4271,2019,0
13.362,325,2018,0
44.002,968,2017,0
17.182,474,2016,0
43.75,3076,2015,0
48.813,1734,2010,0
80.251,3635,2006,0
74.531,3296,2003,0
20.737,631,2022,0
42.231,427,2020,0
24.749,526,2018,0
26.451,757,2014,0
38.194,460,1992,2
70.528,504,1999,0
22.342,2218,1989,2
52.19,793,2005,0
13.954,692,2020,0
21.356,7848,2016,0
66.591,869,2014,0
60.767,1591,2015,0
37.113,437,2009,0
51.713,1124,2011,0
59.651,551,1985,2
28.284,787,1988,2
50.365,1463,2000,0
16.189,620,2016,0
18.702,393,2006,0
30.428,463,2020,0
33.128,386,2011,0
17.328,334,2022,0
14.033,977,2018,0
28.941,1456,1992,2
19.646,741,2007,0
48.209,2367,2018,0
25.913,582,2017,0
132.253,4291,2017,0
59.598,4006,2013,0
12.325,345,2011,0
16.938,375,2011,0
44.366,483,1988,2
46.867,403,1998,0
38.166,2076,1986,2
17.911,1899,2015,0
7.221,369,2010,0
57.705,1751,2008,0
37.171,363,1990,2
48.251,1325,2013,0
33.901,1790,1996,0
73.542,1702,2001,0
46.051,927,2001,0
11.673,10118,2009,1
45.885,716,2020,0
49.987,2018,2019,0
45.447,309,2021,0
65.297,3241,2016,0
24.689,1393,2013,0
25.264,529,1994,0
107.994,6781,2015,1
63.809,4278,2013,0
38.057,2774,1999,0
25.482,453,2008,0
43.145,1039,2002,0
49.243,334,1996,0
51.058,1273,1984,2
32.205,641,2018,0
23.192,506,2002,0
68.168,1116,1994,0
57.163,1452,1998,0
27.519,624,2021,0
18.792,599,1989,2
21.505,400,2019,0
91.139,1064,2023,0
9.384,607,2013,0
45.91,1476,2008,0
103.228,7373,2018,1
55.904,8134,2013,1
7.862,349,2012,0
54.15,742,2012,0
47.612,2034,2011,0
64.683,1956,2010,0
19.251,349,1989,2
34.966,480,2020,0
59.424,2788,2018,0
33.332,1615,2016,0
87.596,3602,2008,0
49.836,3121,2016,0
41.359,371,1981,2
14.055,318,2007,0
64.2,1985,2000,0
39.806,629,2021,0
12.609,927,2014,0
7.066,439,2014,0
45.125,1058,2014,0
30.833,432,1982,2
11.716,315,2008,0
28.435,419,2003,0
52.685,2525,2003,0
76.164,1033,2021,0
38.653,1257,2016,0
17.521,568,1992,2
33.626,564,1988,2
23.537,703,1995,0
63.327,1849,2019,0
12.466,358,2016,0
37.529,2172,2014,0
35.115,3280,1994,0
19.446,325,1988,2
32.806,1569,2003,0
21.343,333,2020,0
38.333,1056,2017,0
216.203,3908,2010,1
83.906,1063,2017,0
21.587,558,2014,0
2.397,4043,2013,0
17.622,570,2008,0
18.091,605,2004,0
13.391,2115,2007,0
23.668,611,2004,0
63.068,1012,1997,0
35.566,2169,2002,0
25.201,1127,2000,0
41.939,389,1993,2
176.383,5541,2014,1
42.84,454,2020,0
34.074,1419,2013,0
39.287,998,2011,0
36.712,2340,2010,0
28.968,2683,2004,0
55.293,2554,2001,0
34.916,4601,2004,0
30.019,375,2022,0
37.67,1685,2014,0
15.577,548,2006,0
40.613,551,2020,0
72.798,1458,2018,0
17.133,868,2001,0
31.683,499,1998,0
65.039,2217,2005,0
113.299,424,1993,2
29.737,317,1993,2
51.811,3820,2021,0
29.683,2076,2018,0
51.359,1243,2014,0
23.152,1092,1985,2
21.805,510,2007,0
16.93,697,2004,0
30.344,1661,2000,0
20.54,375,2017,0
58.295,7494,2010,1
46.962,345,2003,0
48.062,3853,2003,0
51.464,650,2020,0
24.329,745,2008,0
30.35,399,2020,0
42.7,527,2010,0
62.735,2943,2009,0
80.278,2004,2001,0
21.79,337,2021,0
39.143,1145,2017,0
11.91,848,2014,0
28.802,548,2006,0
12.508,329,2003,0
17.217,711,2022,0
19.783,783,1992,2
29.491,1814,2010,0
25.02,1385,2007,0
42.085,1183,2009,0
106.389,2820,2017,0
16.411,499,2016,0
35.947,1115,2012,0
26.288,1135,1991,2
39.606,708,1990,2
15.524,664,2000,0
25.038,401,2006,0
36.024,4722,2001,0
10.201,563,2018,0
115.417,8288,2015,1
23.554,1963,2014,0
20.464,367,2000,0
36.452,490,1975,2
29.958,1095,2005,0
32.939,615,2016,0
179.42,3527,2017,1
25.364,904,1996,0
13.045,478,2004,0
44.598,751,2018,0
13.851,754,2010,0
25.458,479,1998,0
18.783,664,1993,2
24.22,1623,2000,0
19.855,571,2021,0
35.308,1211,2012,0
28.586,1236,2011,0
37.321,1524,2010,0
23.209,739,1999,0
31.819,549,2001,0
42.651,691,2021,0
20.837,344,2013,0
11.535,334,2012,0
35.633,2344,2011,0
37.221,3155,2011,0
34.422,571,1958,2
54.81,1814,2016,0
24.828,995,2013,0
37.528,1866,1985,2
13.729,698,2018,0
47.41,312,2018,0
39.813,968,2015,0
54.286,403,2022,0
45.153,508,2017,0
16.148,353,1984,2
33.575,524,1990,2
73.48,1680,2005,0
55.086,1385,1988,2
48.886,6136,2013,0
25.76,394,2003,0
74.024,1911,1999,0
11.675,302,2016,0
16.158,600,2002,0
18.083,320,2007,0
62.791,475,2021,0
1.429,348,2009,0
56.31,4805,2014,0
28.979,537,2012,0
22.352,571,1994,0
73.193,2855,1998,0
48.018,5497,2012,0
174.142,526,1987,2
39.427,589,2008,0
20.323,346,1990,2
38.593,481,2021,0
21.222,331,1993,2
27.211,3407,2019,0
11.875,344,2016,0
64.035,790,1976,2
32.983,323,1997,0
24.028,1198,2007,0
40.347,465,1972,2
25.751,758,2022,0
8.646,315,2019,0
13.324,304,2019,0
22.932,367,1981,2
17.772,313,1988,2
28.333,503,1993,2
50.925,2117,2018,0
78.264,7227,2010,1
44.19,385,1985,2
15.158,370,1960,2
22.568,386,2006,0
12.333,433,2004,0
37.061,2772,1995,0
76.481,3933,2003,0
16.285,357,2007,0
19.697,325,2018,0
13.476,309,2015,0
32.927,524,2012,0
30.536,613,2011,0
32.613,1506,2010,0
67.662,4446,2009,0
42.13,1670,2017,0
50.021,5674,2014,0
48.888,3502,2016,0
40.516,1860,2011,0
25.134,757,1998,0
14.658,397,2021,0
23.685,432,1985,2
45.993,509,1994,0
16.853,437,2017,0
12.697,427,2015,0
43.555,1343,2010,0
40.762,793,2007,0
95.364,1150,1985,2
23.444,497,1997,0
39.61,414,2021,0
59.009,1034,2018,0
18.96,417,2017,0
38.238,594,2004,0
24.56,411,2019,0
125.701,733,2022,0
34.422,2315,2005,0
60.364,811,2022,0
51.852,822,2019,0
34.612,1097,1986,2
73.721,11401,2008,1
16.948,600,2011,0
67.125,4298,2010,0
84.297,8490,2010,1
82.406,1214,2010,0
73.407,3523,1995,0
48.438,328,1992,2
67.873,2779,2011,0
23.84,961,1987,2
25.284,473,1984,2
18.51,683,1995,0
65.276,2245,2007,0
17.576,784,2001,0
27.41,348,2019,0
16.466,426,2016,0
58.036,8368,2013,1
14.593,564,2002,0
38.918,4265,2001,0
37.218,2684,1985,2
54.879,888,1990,2
17.131,323,2016,0
45.968,1733,2003,0
14.621,536,2020,0
20.848,740,2011,0
29.961,2003,2009,0
21.158,517,1986,2
40.158,658,2005,0
23.542,853,2004,0
23.692,705,2020,0
75.246,2410,2019,0
105.355,8501,2011,1
16.265,415,2006,0
88.022,916,1980,2
70.929,972,1997,0
37.698,1328,2006,0
27.652,1534,2003,0
18.5,8017,2011,0
23.473,417,2009,0
36.565,1807,2018,0
29.262,1240,2017,0
28.943,1290,2014,0
9.261,772,2011,0
41.658,939,2004,0
47.202,756,2003,0
87.156,4478,2018,0
12.961,439,2016,0
74.644,5103,2009,0
15.743,398,1983,2
46.934,514,1995,0
188.044,2809,1984,2
69.509,1042,2022,0
58.337,614,2018,0
58.337,3192,2013,0
45.38,1584,2005,0
55.674,1654,2016,0
9.961,304,1987,2
33.929,504,1995,0
12.97,403,2020,0
44.644,4536,2016,0
34.658,1249,2010,0
65.567,2078,2015,0
103.399,3014,1988,2
25.608,623,2014,0
22.318,484,2013,0
26.775,801,2012,0
102.063,5643,2012,0
30.025,1489,2005,0
40.143,1815,1988,2
44.41,546,2022,0
60.407,4545,2011,0
60.663,1072,1985,2
89.012,4920,2006,0
36.605,537,2002,0
13.528,541,2011,0
57.796,3439,2008,0
103.547,5564,2014,0
24.394,1379,2012,0
19.983,354,1990,2
23.996,323,1996,0
19.852,308,1997,0
30.145,1038,2005,0
17.77,1036,2014,0
21.738,1057,2009,0
19.262,949,2004,0
36.371,1779,1997,0
13.952,659,2007,0
28.334,2141,2002,0
30.662,1056,2002,0
32.499,626,2015,0
20.191,723,2015,0
57.97,6744,2014,0
21.881,319,2009,0
17.803,320,2008,0
36.82,559,2002,0
49.925,5256,2010,0
40.114,348,2004,0
26.183,451,2005,0
19.844,8196,2009,0
72.667,1217,1970,2
57.71,3991,2014,0
34.485,1196,2012,0
39.096,415,2000,0
9.257,675,2013,0
64.379,563,2010,0
18.726,869,2009,0
47.757,371,2001,0
240.379,954,2024,1
30.895,778,2018,0
48.172,979,2018,0
38.854,805,2016,0
21.354,497,2009,0
34.689,819,1985,2
46.557,1535,2005,0
42.341,1851,2000,0
240.379,955,2024,1
38.501,4519,2011,0
13.153,575,2011,0
29.843,341,1998,0
22.402,1402,2001,0
23.945,323,1997,0
14.461,361,2008,0
13.923,865,2011,0
15.996,306,1972,2
59.266,3342,2008,0
47.302,829,2008,0
9.859,379,2016,0
47.299,3694,2013,0
65.356,3610,2007,0
65.289,714,2022,0
40.287,588,2020,0
75.661,1384,2019,0
109.156,1372,2016,0
16.456,591,1985,2
18.327,302,2002,0
47.481,1753,1993,2
29.807,712,2019,0
40.195,810,2014,0
24.061,772,2012,0
22.393,363,2010,0
21.293,531,1987,2
54.584,1564,1995,0
371.385,2240,2023,1
30.324,2849,2012,0
21.185,514,1971,2
13.001,474,1989,2
20.971,1152,1997,0
48.428,1579,2011,0
56.172,805,1999,0
25.615,426,2021,0
19.551,1141,2017,0
25.148,368,1995,0
14.457,595,2011,0
13.081,689,2018,0
40.445,427,2018,0
48.667,1476,2016,0
41.992,1730,2015,0
15.407,564,2012,0
16.782,838,1977,2
52.043,619,1999,0
26.012,449,1983,2
44.896,646,2019,0
32.054,662,2016,0
20.219,450,2015,0
80.131,1623,2013,0
48.328,3259,2012,0
22.434,1152,2005,0
21.83,991,2004,0
21.577,1345,2019,0
15.719,304,2018,0
17.544,479,2017,0
16.708,439,2014,0
36.773,1734,1980,2
42.771,876,1972,2
39.15,437,2019,0
18.13,674,2012,0
21.391,569,1994,0
18.734,511,2005,0
73.135,2789,2001,0
25.476,756,2002,0
27.177,1037,2005,0
12.75,590,2013,0
38.387,397,1999,0
26.64,1062,2009,0
20.58,1431,1999,0
36.963,1559,1981,2
16.595,700,2014,0
22.033,792,2005,0
21.982,388,1991,2
26.746,857,2001,0
26.843,375,2017,0
29.336,487,2017,0
21.999,1396,2013,0
54.687,4084,2012,0
28.449,1914,2005,0
37.877,2403,2003,0
10.986,472,2014,0
43.147,308,1993,2
18.582,564,1988,2
68.312,721,2004,0
35.767,562,2023,0
17.598,666,2006,0
21.516,515,2002,0
61.309,6361,2003,0
23.953,445,2022,0
20.336,919,2011,0
17.709,488,2010,0
46.959,588,1995,0
49.584,1269,1998,0
56.813,793,2018,0
29.383,355,2015,0
20.348,531,2013,0
61.014,1865,1979,2
59.983,1583,2018,0
332.538,2459,2018,1
1523.65,579,2024,1
10.078,370,2017,0
228.121,5463,2017,1
14.289,349,2018,0
24.096,1094,2012,0
69.442,2642,2006,0
16.974,1583,1985,2
21.459,547,2011,0
33.859,490,2010,0
23.221,580,2003,0
15.381,415,2020,0
29.038,1132,2020,0
14.731,342,2013,0
29.119,374,2012,0
25.271,543,1998,0
46.456,2191,2009,0
21.095,410,2020,0
48.33,758,2018,0
28.045,2579,2014,0
31.287,701,2011,0
23.36,329,1993,2
22.781,349,2009,0
81.446,4278,1998,0
52.294,932,2022,0
11.621,407,2006,0
35.276,710,1993,2
36.134,653,2020,0
32.047,598,2018,0
23.829,1159,2015,0
96.343,3224,2008,0
63.378,3005,2003,0
52.32,651,1998,0
49.081,671,1996,0
18.165,474,2021,0
38.03,385,2017,0
20.28,1306,2011,0
37.468,2101,2016,0
31.789,501,1985,2
127.615,4605,1997,1
26.742,1590,2006,0
43.235,932,2019,0
31.132,1284,2018,0
36.876,1327,2015,0
47.34,893,1990,2
34.13,384,1993,2
34.167,736,2020,0
12.118,372,2001,0
80.974,5555,2008,0
102.81,388,2023,0
26.199,900,2021,0
9.903,484,2019,0
15.207,523,2015,0
22.064,441,1998,0
43.218,796,2009,0
31.57,394,1997,0
38.336,2457,2013,0
43.169,917,1989,2
44.61,394,1993,2
18.859,380,2015,0
59.749,4968,2015,0
18.024,453,1996,0
20.514,773,2019,0
38.846,1969,2014,0
18.237,1091,2004,0
18.905,351,2008,0
38.378,756,2020,0
40.173,2641,2011,0
37.979,375,1977,2
23.237,973,2002,0
33.368,2100,2005,0
17.224,376,2020,0
21.254,958,2018,0
32.462,6637,2009,0
19.759,924,2005,0
67.145,644,2023,0
148.543,1607,2022,0
30.791,622,2021,0
14.855,568,2016,0
29.991,328,2011,0
40.569,357,2021,0
8.837,336,2014,0
30.114,403,2020,0
44.265,469,2018,0
22.515,521,1986,2
31.626,2165,2003,0
46.019,1051,2007,0
9.998,323,2018,0
35.4,1523,2011,0
35.83,323,1997,0
17.315,759,2000,0
86.95,2714,2008,0
24.167,1525,2004,0
2.447,6864,2001,0
34.206,342,2019,0
29.017,633,2013,0
26.223,3362,2012,0
178.795,8689,2017,1
16.036,1001,2015,0
83.977,4747,2018,0
57.075,619,2009,0
179.859,358,2024,0
119.653,3448,2017,0
29.268,1830,2006,0
32.341,416,1998,0
208.614,2995,2019,1
26.226,584,1981,2
17.207,357,2007,0
19.047,500,2006,0
14.975,375,2014,0
15.203,409,2013,0
8.753,437,2011,0
13.972,410,1991,2
16.22,439,1988,2
33.257,1333,2006,0
34.038,640,2004,0
18.13,461,2012,0
18.825,358,2007,0
46.468,1183,2020,0
13.012,454,2017,0
35.521,2367,2016,0
55.614,932,2013,0
47.192,358,1995,0
19.181,945,2000,0
15.443,473,2018,0
29.571,2364,2013,0
78.474,4125,2013,0
27.796,855,2004,0
56.683,305,1974,2
44.178,364,2023,0
20.324,390,2009,0
20.252,368,1975,2
53.822,6449,2000,0
35.4,407,2021,0
35.203,595,2014,0
29.381,1418,2014,0
25.452,652,2008,0
30.948,659,2020,0
22.725,419,2018,0
18.297,333,1986,2
12.706,317,2019,0
64.696,1231,2017,0
39.558,2767,2005,0
32.621,3292,2013,0
26.364,697,2007,0
39.192,442,2014,0
27.331,1099,2014,0
12.084,344,2010,0
24.091,727,2010,0
63.268,3159,2007,0
18.725,1210,2020,0
33.11,629,2020,0
44.916,1547,2016,0
18.585,1344,2010,0
12.585,305,2003,0
32.135,376,2008,0
39.091,413,1992,2
214.28,4622,2017,1
20.31,1515,2013,0
3.68,366,2013,0
41.164,4794,2010,0
72.742,520,1986,2
49.738,1544,2003,0
49.155,1693,2006,0
35.567,950,1986,2
159.64,3262,2020,0
27.82,611,2016,0
17.062,317,2014,0
30.847,431,1978,2
23.741,1058,2008,0
57.751,625,2021,0
48.485,1150,2017,0
30.64,683,2003,0
31.581,595,1980,2
31.776,332,2015,0
20.239,551,2016,0
19.88,336,1996,0
48.785,1441,2018,0
43.337,2762,2014,0
49.314,835,2009,0
15.213,588,2000,0
31.328,1066,1991,2
127.095,7457,2011,1
24.436,308,2016,0
47.392,684,1994,0
149.358,3030,2009,0
39.19,450,1975,2
23.51,383,1974,2
48.042,999,1991,2
38.803,395,2001,0
21.022,600,2017,0
53.428,1915,2008,0
40.685,1545,1998,0
39.241,1066,1997,0
50.532,6299,2014,0
87.384,1498,2001,0
46.371,861,1994,0
30.798,1382,1988,2
15.901,1618,2003,0
15.647,581,2001,0
25.021,389,2016,0
29.103,833,2014,0
358.148,8165,2017,1
17.506,371,2008,0
9.718,335,1975,2
27.303,460,1990,2
43.464,2286,2008,0
16.913,424,1997,0
6.637,321,2021,0
21.298,305,2019,0
139.251,1359,2018,0
59.784,6374,2019,0
72.107,1352,2014,0
2.369,3016,2016,0
24.676,673,2004,0
53.424,3685,2006,0
29.25,339,2023,0
9.694,349,2016,0
159.196,6411,2016,1
23.166,1274,2012,0
48.148,3240,2011,0
13.689,369,1988,2
69.731,1387,2002,0
19.375,303,2007,0
19.136,613,2006,0
27.903,1689,2007,0
24.856,567,2017,0
23.904,920,2021,0
15.589,655,2013,0
40.67,325,2012,0
46.426,2603,2012,0
11.201,321,2008,0
18.848,429,1988,2
27.141,1234,1984,2
39.654,465,1993,2
20.398,985,2022,0
17.986,1149,2013,0
25.584,1154,2009,0
26.432,1944,2016,0
29.007,1448,2012,0
75.267,858,2001,0
26.32,326,2016,0
34.962,2830,2011,0
23.21,324,1984,2
24.819,872,2003,0
28.662,1822,2002,0
251.224,1824,2023,1
21.062,412,2017,0
29.667,1125,2016,0
24.155,1616,2015,0
48.987,450,2013,0
38.239,1571,2010,0
22.424,759,2005,0
26.235,359,1984,2
20.559,578,1979,2
11.137,353,2016,0
35.856,2275,2013,0
25.458,426,2012,0
32.284,2959,2008,0
59.101,776,2001,0
61.797,484,2002,0
45.829,949,1983,2
59.164,1901,1999,0
39.12,2376,1990,2
28.746,409,1991,2
29.956,310,2019,0
32.693,521,2016,0
38.164,5662,2013,0
50.661,2000,2011,0
42.084,1641,2010,0
43.969,1460,1996,0
26.708,492,1990,2
308.198,7783,2017,1
50.569,1312,2007,0
112.217,444,2023,0
33.715,480,2018,0
15.858,472,2011,0
11.832,497,2011,0
47.717,373,2006,0
32.045,897,2017,0
32.993,2680,2015,0
33.583,507,2006,0
55.067,1411,1984,2
105.659,930,2022,0
44.289,2735,2010,0
53.152,544,1998,0
28.59,2190,2003,0
29.799,1033,1982,2
12.998,447,2017,0
297.179,12620,2017,1
11.919,464,2011,0
18.529,1229,2013,0
21.294,872,2008,0
22.386,651,1987,2
19.483,479,2020,0
66.16,406,2020,0
35.241,881,2015,0
69.329,811,2016,0
19.559,1586,2010,0
20.461,1125,2019,0
12.561,416,2014,0
66.689,4325,2016,0
33.351,449,2013,0
104.112,4263,2002,0
41.867,2068,2018,0
37.796,503,2006,0
14.019,303,2022,0
18.351,665,2015,0
26.47,1452,2010,0
20.702,494,2007,0
27.146,389,2014,0
59.219,1658,1986,2
11.327,635,2013,0
18.211,870,2013,0
21.169,998,2002,0
64.534,2844,2007,0
29.297,361,2022,0
12.434,305,2021,0
21.333,338,2015,0
11.715,413,2012,0
22.91,991,1993,2
29.323,842,2003,0
18.822,355,2016,0
28.45,2078,2014,0
6.566,334,2018,0
34.174,655,1988,2
12.523,307,2014,0
19.41,402,2009,0
18.561,779,1995,0
37.492,462,2018,0
19.511,357,2020,0
30.478,438,2011,0
15.796,445,2010,0
84.153,2122,2001,0
41.079,597,2023,0
17.453,700,2010,0
43.326,784,2007,0
21.919,506,1997,0
50.238,1137,1995,0
11.738,673,2020,0
37.145,4630,2008,0
16.836,507,2017,0
7.532,325,2017,0
94.898,7791,2017,1
16.083,474,2020,0
28.475,709,2015,0
32.95,938,1995,0
31.013,327,2004,0
59.9,2266,2015,0
41.728,1365,1983,2
15.04,375,2018,0
15.114,530,2013,0
42.818,1338,2009,0
34.172,1462,1985,2
36.708,735,2020,0
84.245,1198,2017,0
37.517,701,2012,0
24.936,2699,2013,0
12.595,501,2008,0
19.839,396,2009,0
29.619,2606,2004,0
50.62,459,2002,0
63.064,1975,2019,0
49.603,1004,2016,0
60.072,6081,2016,0
18.007,701,2010,0
29.476,864,2008,0
111.24,497,1992,2
36.771,430,2000,0
60.973,1366,2022,0
36.755,2738,2010,0
22.255,1392,1998,0
37.674,615,1992,2
56.238,790,1990,2
17.72,406,1985,2
50.074,4392,2007,0
28.465,596,2020,0
45.1,894,2011,0
15.06,569,1997,0
55.302,2706,2009,0
36.725,746,2007,0
44.413,1760,1999,0
35.968,554,2021,0
29.548,304,2020,0
47.26,550,2019,0
44.999,6959,2012,0
15.962,305,1999,0
38.714,479,1982,2
21.614,1306,2002,0
45.913,1039,1997,0
52.322,697,2022,0
21.383,400,1993,2
66.241,4216,1999,0
19.198,597,2005,0
37.035,584,2017,0
27.012,318,2015,0
16.036,343,2015,0
19.217,438,2014,0
14.759,338,2013,0
17.406,310,1999,0
21.064,439,2018,0
9.437,497,2017,0
14.804,315,1986,2
16.88,323,1992,2
60.215,1728,1998,0
90.008,6238,2009,1
30.862,692,2020,0
28.384,2400,2016,0
66.623,1090,2005,0
55.19,2950,2005,0
56.274,935,1997,0
36.813,609,2020,0
11.337,521,2013,0
13.379,415,2017,0
86.648,5950,2017,0
2.517,3687,2010,0
43.429,484,1997,0
39.686,675,2010,0
9.962,365,2008,0
75.58,2433,2003,0
19.559,407,2001,0
17.052,523,2016,0
28.307,3464,2014,0
71.631,1726,1996,0
32.016,1786,2000,0
16.655,516,1983,2
19.252,302,2020,0
36.516,499,2021,0
37.16,604,1997,0
14.786,419,2019,0
55.909,6506,2013,0
13.528,522,2011,0
17.216,1082,2009,0
40.428,496,2018,0
57.04,1952,2004,0
365.345,4055,2022,1
11.869,339,1990,2
18.497,341,2006,0
53.378,998,2011,0
60.27,1806,1998,0
84.434,1428,1996,0
16.481,657,2018,0
35.917,371,1997,0
51.726,478,1988,2
35.087,591,2021,0
49.809,484,2021,0
41.78,347,2022,0
19.944,309,2016,0
9.87,334,2012,0
25.346,2074,2012,0
30.251,2356,2010,0
16.591,457,2003,0
