popularity,vote_count
64.683,1956
19.251,349
34.966,480
59.424,2788
33.332,1615
87.596,3602
49.836,3121
41.359,371
14.055,318
64.2,1985
39.806,629
12.609,927
7.066,439
45.125,1058
30.833,432
11.716,315
28.435,419
52.685,2525
76.164,1033
38.653,1257
17.521,568
33.626,564
23.537,703
63.327,1849
12.466,358
37.529,2172
35.115,3280
19.446,325
32.806,1569
21.343,333
38.333,1056
216.203,3908
83.906,1063
21.587,558
2.397,4043
17.622,570
18.091,605
13.391,2115
23.668,611
63.068,1012
35.566,2169
25.201,1127
41.939,389
176.383,5541
42.84,454
34.074,1419
39.287,998
36.712,2340
28.968,2683
55.293,2554
34.916,4601
30.019,375
37.67,1685
15.577,548
40.613,551
72.798,1458
17.133,868
31.683,499
65.039,2217
113.299,424
29.737,317
51.811,3820
29.683,2076
51.359,1243
23.152,1092
21.805,510
16.93,697
30.344,1661
20.54,375
58.295,7494
46.962,345
48.062,3853
51.464,650
24.329,745
30.35,399
42.7,527
62.735,2943
80.278,2004
21.79,337
39.143,1145
11.91,848
28.802,548
12.508,329
17.217,711
19.783,783
29.491,1814
25.02,1385
42.085,1183
106.389,2820
16.411,499
35.947,1115
26.288,1135
39.606,708
15.524,664
25.038,401
36.024,4722
10.201,563
115.417,8288
23.554,1963
20.464,367
36.452,490
29.958,1095
32.939,615
179.42,3527
25.364,904
13.045,478
44.598,751
13.851,754
25.458,479
18.783,664
24.22,1623
19.855,571
35.308,1211
28.586,1236
37.321,1524
23.209,739
31.819,549
42.651,691
20.837,344
11.535,334
35.633,2344
37.221,3155
34.422,571
54.81,1814
24.828,995
37.528,1866
13.729,698
47.41,312
39.813,968
54.286,403
45.153,508
16.148,353
33.575,524
73.48,1680
55.086,1385
48.886,6136
25.76,394
74.024,1911
11.675,302
16.158,600
18.083,320
62.791,475
1.429,348
56.31,4805
28.979,537
22.352,571
73.193,2855
48.018,5497
174.142,526
39.427,589
20.323,346
38.593,481
21.222,331
27.211,3407
11.875,344
64.035,790
32.983,323
24.028,1198
40.347,465
25.751,758
8.646,315
13.324,304
22.932,367
17.772,313
28.333,503
50.925,2117
78.264,7227
44.19,385
15.158,370
22.568,386
12.333,433
37.061,2772
76.481,3933
16.285,357
19.697,325
13.476,309
32.927,524
30.536,613
32.613,1506
67.662,4446
42.13,1670
50.021,5674
48.888,3502
40.516,1860
25.134,757
14.658,397
23.685,432
45.993,509
16.853,437
12.697,427
43.555,1343
40.762,793
95.364,1150
23.444,497
39.61,414
59.009,1034
18.96,417
38.238,594
24.56,411
125.701,733
34.422,2315
60.364,811
51.852,822
34.612,1097
73.721,11401
16.948,600
67.125,4298
84.297,8490
82.406,1214
73.407,3523
48.438,328
67.873,2779
23.84,961
25.284,473
18.51,683
65.276,2245
17.576,784
27.41,348
16.466,426
58.036,8368
14.593,564
38.918,4265
37.218,2684
54.879,888
17.131,323
45.968,1733
14.621,536
20.848,740
29.961,2003
21.158,517
40.158,658
23.542,853
23.692,705
75.246,2410
105.355,8501
16.265,415
88.022,916
70.929,972
37.698,1328
27.652,1534
18.5,8017
23.473,417
36.565,1807
29.262,1240
28.943,1290
9.261,772
41.658,939
47.202,756
87.156,4478
12.961,439
74.644,5103
15.743,398
46.934,514
188.044,2809
69.509,1042
58.337,614
58.337,3192
45.38,1584
55.674,1654
9.961,304
33.929,504
12.97,403
44.644,4536
34.658,1249
65.567,2078
103.399,3014
25.608,623
22.318,484
26.775,801
102.063,5643
30.025,1489
40.143,1815
44.41,546
60.407,4545
60.663,1072
89.012,4920
36.605,537
13.528,541
57.796,3439
103.547,5564
24.394,1379
19.983,354
23.996,323
19.852,308
30.145,1038
17.77,1036
21.738,1057
19.262,949
36.371,1779
13.952,659
28.334,2141
30.662,1056
32.499,626
20.191,723
57.97,6744
21.881,319
17.803,320
36.82,559
49.925,5256
40.114,348
26.183,451
19.844,8196
72.667,1217
57.71,3991
34.485,1196
39.096,415
9.257,675
64.379,563
18.726,869
47.757,371
240.379,954
30.895,778
48.172,979
38.854,805
21.354,497
34.689,819
46.557,1535
42.341,1851
240.379,955
38.501,4519
13.153,575
29.843,341
22.402,1402
23.945,323
14.461,361
13.923,865
15.996,306
59.266,3342
47.302,829
9.859,379
47.299,3694
65.356,3610
65.289,714
40.287,588
75.661,1384
109.156,1372
16.456,591
18.327,302
47.481,1753
29.807,712
40.195,810
24.061,772
22.393,363
21.293,531
54.584,1564
371.385,2240
30.324,2849
21.185,514
13.001,474
20.971,1152
48.428,1579
56.172,805
25.615,426
19.551,1141
25.148,368
14.457,595
13.081,689
40.445,427
48.667,1476
41.992,1730
15.407,564
16.782,838
52.043,619
26.012,449
44.896,646
32.054,662
20.219,450
80.131,1623
48.328,3259
22.434,1152
21.83,991
21.577,1345
15.719,304
17.544,479
16.708,439
36.773,1734
42.771,876
39.15,437
18.13,674
21.391,569
18.734,511
73.135,2789
25.476,756
27.177,1037
12.75,590
38.387,397
26.64,1062
20.58,1431
36.963,1559
16.595,700
22.033,792
21.982,388
26.746,857
26.843,375
29.336,487
21.999,1396
54.687,4084
28.449,1914
37.877,2403
10.986,472
43.147,308
18.582,564
68.312,721
35.767,562
17.598,666
21.516,515
61.309,6361
23.953,445
20.336,919
17.709,488
46.959,588
49.584,1269
56.813,793
29.383,355
20.348,531
61.014,1865
59.983,1583
332.538,2459
1523.65,579
10.078,370
228.121,5463
14.289,349
24.096,1094
69.442,2642
16.974,1583
21.459,547
33.859,490
23.221,580
15.381,415
29.038,1132
14.731,342
29.119,374
25.271,543
46.456,2191
21.095,410
48.33,758
28.045,2579
31.287,701
23.36,329
22.781,349
81.446,4278
52.294,932
11.621,407
35.276,710
36.134,653
32.047,598
23.829,1159
96.343,3224
63.378,3005
52.32,651
49.081,671
18.165,474
38.03,385
20.28,1306
37.468,2101
31.789,501
127.615,4605
26.742,1590
43.235,932
31.132,1284
36.876,1327
47.34,893
34.13,384
34.167,736
12.118,372
80.974,5555
102.81,388
26.199,900
9.903,484
15.207,523
22.064,441
43.218,796
31.57,394
38.336,2457
43.169,917
44.61,394
18.859,380
59.749,4968
18.024,453
20.514,773
38.846,1969
18.237,1091
18.905,351
38.378,756
40.173,2641
37.979,375
23.237,973
33.368,2100
17.224,376
21.254,958
32.462,6637
19.759,924
67.145,644
148.543,1607
30.791,622
14.855,568
29.991,328
40.569,357
8.837,336
30.114,403
44.265,469
22.515,521
31.626,2165
46.019,1051
9.998,323
35.4,1523
35.83,323
17.315,759
86.95,2714
24.167,1525
2.447,6864
34.206,342
29.017,633
26.223,3362
178.795,8689
16.036,1001
83.977,4747
57.075,619
179.859,358
119.653,3448
29.268,1830
32.341,416
208.614,2995
26.226,584
17.207,357
19.047,500
14.975,375
15.203,409
8.753,437
13.972,410
16.22,439
33.257,1333
34.038,640
18.13,461
18.825,358
46.468,1183
13.012,454
35.521,2367
55.614,932
47.192,358
19.181,945
15.443,473
29.571,2364
78.474,4125
27.796,855
56.683,305
44.178,364
20.324,390
20.252,368
53.822,6449
35.4,407
35.203,595
29.381,1418
25.452,652
30.948,659
22.725,419
18.297,333
12.706,317
64.696,1231
39.558,2767
32.621,3292
26.364,697
39.192,442
27.331,1099
12.084,344
24.091,727
63.268,3159
18.725,1210
33.11,629
44.916,1547
18.585,1344
12.585,305
32.135,376
39.091,413
214.28,4622
20.31,1515
3.68,366
41.164,4794
72.742,520
49.738,1544
49.155,1693
35.567,950
159.64,3262
27.82,611
17.062,317
30.847,431
23.741,1058
57.751,625
48.485,1150
30.64,683
31.581,595
31.776,332
20.239,551
19.88,336
48.785,1441
43.337,2762
49.314,835
15.213,588
31.328,1066
127.095,7457
24.436,308
47.392,684
149.358,3030
39.19,450
23.51,383
48.042,999
38.803,395
21.022,600
53.428,1915
40.685,1545
39.241,1066
50.532,6299
87.384,1498
46.371,861
30.798,1382
15.901,1618
15.647,581
25.021,389
29.103,833
358.148,8165
17.506,371
9.718,335
27.303,460
43.464,2286
16.913,424
6.637,321
21.298,305
139.251,1359
59.784,6374
72.107,1352
2.369,3016
24.676,673
53.424,3685
29.25,339
9.694,349
159.196,6411
23.166,1274
48.148,3240
13.689,369
69.731,1387
19.375,303
19.136,613
27.903,1689
24.856,567
23.904,920
15.589,655
40.67,325
46.426,2603
11.201,321
18.848,429
27.141,1234
39.654,465
20.398,985
17.986,1149
25.584,1154
26.432,1944
29.007,1448
75.267,858
26.32,326
34.962,2830
23.21,324
24.819,872
28.662,1822
251.224,1824
21.062,412
29.667,1125
24.155,1616
48.987,450
38.239,1571
22.424,759
26.235,359
20.559,578
11.137,353
35.856,2275
25.458,426
32.284,2959
59.101,776
61.797,484
45.829,949
59.164,1901
39.12,2376
28.746,409
29.956,310
32.693,521
38.164,5662
50.661,2000
42.084,1641
43.969,1460
26.708,492
308.198,7783
50.569,1312
112.217,444
33.715,480
15.858,472
11.832,497
47.717,373
32.045,897
32.993,2680
33.583,507
55.067,1411
105.659,930
44.289,2735
53.152,544
28.59,2190
29.799,1033
12.998,447
297.179,12620
11.919,464
18.529,1229
21.294,872
22.386,651
19.483,479
66.16,406
35.241,881
69.329,811
19.559,1586
20.461,1125
12.561,416
66.689,4325
33.351,449
104.112,4263
41.867,2068
37.796,503
14.019,303
18.351,665
26.47,1452
20.702,494
27.146,389
59.219,1658
11.327,635
18.211,870
21.169,998
64.534,2844
29.297,361
12.434,305
21.333,338
11.715,413
22.91,991
29.323,842
18.822,355
28.45,2078
6.566,334
34.174,655
12.523,307
19.41,402
18.561,779
37.492,462
19.511,357
30.478,438
15.796,445
84.153,2122
41.079,597
17.453,700
43.326,784
21.919,506
50.238,1137
11.738,673
37.145,4630
16.836,507
7.532,325
94.898,7791
16.083,474
28.475,709
32.95,938
31.013,327
59.9,2266
41.728,1365
15.04,375
15.114,530
42.818,1338
34.172,1462
36.708,735
84.245,1198
37.517,701
24.936,2699
12.595,501
19.839,396
29.619,2606
50.62,459
63.064,1975
49.603,1004
60.072,6081
18.007,701
29.476,864
111.24,497
36.771,430
60.973,1366
36.755,2738
22.255,1392
37.674,615
56.238,790
17.72,406
50.074,4392
28.465,596
45.1,894
15.06,569
55.302,2706
36.725,746
44.413,1760
35.968,554
29.548,304
47.26,550
44.999,6959
15.962,305
38.714,479
21.614,1306
45.913,1039
52.322,697
21.383,400
66.241,4216
19.198,597
37.035,584
27.012,318
16.036,343
19.217,438
14.759,338
17.406,310
21.064,439
9.437,497
14.804,315
16.88,323
60.215,1728
90.008,6238
30.862,692
28.384,2400
66.623,1090
55.19,2950
56.274,935
36.813,609
11.337,521
13.379,415
86.648,5950
2.517,3687
43.429,484
39.686,675
9.962,365
75.58,2433
19.559,407
17.052,523
28.307,3464
71.631,1726
32.016,1786
16.655,516
19.252,302
36.516,499
37.16,604
14.786,419
55.909,6506
13.528,522
17.216,1082
40.428,496
57.04,1952
365.345,4055
11.869,339
18.497,341
53.378,998
60.27,1806
84.434,1428
16.481,657
35.917,371
51.726,478
35.087,591
49.809,484
41.78,347
19.944,309
9.87,334
25.346,2074
30.251,2356
16.591,457
35.423,2509
16.584,302
41.022,438
33.645,390
48.3,660
25.627,866
47.155,342
29.435,488
119.201,1469
34.605,475
70.057,1530
28.036,4990
25.415,910
71.576,1475
32.742,1946
23.651,716
25.572,566
37.367,5258
21.672,666
13.607,326
40.299,325
37.653,2231
45.176,625
82.637,2132
33.772,886
41.86,420
22.673,453
66.937,2926
18.443,435
12.243,399
14.773,422
17.068,519
16.794,954
38.991,1567
57.06,6138
31.016,1437
19.71,501
12.102,334
19.465,967
12.348,397
24.486,834
22.328,361
30.338,485
11.579,469
26.072,346
37.162,373
27.198,333
46.298,2608
20.609,865
39.322,3933
68.542,4324
31.402,1559
80.213,790
22.364,736
4.756,300
15.184,337
17.24,313
45.417,1749
60.332,1047
58.042,2775
23.224,384
19.94,1860
26.417,1408
12.254,325
7.033,1026
29.961,1732
20.07,430
78.267,4675
83.113,1289
26.175,507
16.894,432
18.649,350
36.927,988
43.442,360
15.096,519
22.061,356
17.655,342
13.685,647
18.034,471
20.012,367
40.686,1881
32.678,489
30.888,497
23.544,500
31.2,335
32.253,330
47.421,3369
23.068,333
47.368,1045
38.644,313
54.594,1474
32.686,611
61.585,4933
39.932,1120
20.482,1362
22.625,495
98.419,1264
23.054,660
36.888,431
40.048,535
167.881,1272
10.204,415
17.869,344
26.461,542
16.987,549
297.478,5290
34.159,821
19.323,723
33.602,2047
24.158,432
37.426,631
58.07,2156
22.502,301
48.902,1350
63.165,397
20.69,388
21.748,521
57.59,7976
43.061,553
88.719,884
14.318,417
24.041,531
20.533,559
12.852,807
16.673,608
109.008,3857
31.455,663
28.156,1805
41.773,1104
29.194,706
35.609,4168
19.853,756
63.346,2882
12.757,366
86.647,3235
30.335,1732
31.961,908
15.903,685
25.142,460
49.307,1220
20.762,882
39.399,1163
20.251,1348
19.083,360
15.42,399
20.761,385
50.911,1094
34.332,2731
17.261,1254
21.634,588
39.633,470
45.111,614
27.546,616
21.983,670
24.639,348
48.332,1232
16.435,876
40.09,982
67.553,2473
13.792,337
14.291,306
15.731,1103
9.878,901
71.77,1675
38.477,1886
34.053,1230
15.355,582
26.083,396
28.826,411
26.705,393
25.511,451
26.005,756
14.972,337
18.846,343
21.9,629
17.261,354
66.52,1788
30.011,407
46.609,628
8.366,514
76.402,8899
38.086,411
23.195,370
5.666,309
53.065,4839
27.927,388
40.597,344
30.766,2982
30.29,304
93.814,3401
27.802,370
10.633,431
18.47,374
12.717,573
43.087,1734
26.155,2295
37.627,327
23.642,1075
27.773,588
52.01,467
30.404,389
26.746,876
52.512,7681
58.434,588
29.169,1356
13.672,317
44.766,700
15.721,2120
26.134,970
20.859,821
38.826,1590
129.293,3344
15.344,453
28.814,819
33.427,362
81.106,2318
8.738,471
29.018,1068
48.219,800
19.199,327
383.044,6222
20.028,521
22.795,647
35.027,1347
18.596,437
30.747,678
47.577,682
55.893,950
50.998,521
24.791,1337
22.396,378
11.477,484
23.413,574
103.816,1817
25.618,404
66.998,4688
22.273,1689
24.903,362
75.196,1062
15.349,817
37.254,1314
47.834,496
62.625,3916
64.56,1800
27.108,327
40.517,395
10.689,565
59.901,615
52.465,396
43.731,2884
23.156,634
64.628,574
31.394,411
65.641,546
46.369,732
21.379,456
32.121,1926
21.159,561
16.831,1118
60.633,2043
17.69,371
22.143,642
36.382,506
17.824,914
12.512,460
17.119,641
16.803,306
20.444,305
27.142,372
36.599,2318
81.094,17546
19.42,646
29.302,1248
20.031,409
35.566,332
16.258,499
35.398,3045
9.232,316
18.512,701
28.924,759
44.671,3872
13.897,377
19.535,352
18.454,633
25.353,1171
17.968,2228
18.241,951
7.062,304
38.224,1230
257.394,1550
30.573,499
53.602,2655
19.083,754
11.409,449
38.171,3860
24.837,395
0.63,384
45.929,3461
14.601,683
28.178,420
50.471,606
28.465,967
45.62,871
26.039,2645
16.67,601
39.062,1505
26.835,2127
18.077,495
37.988,624
29.589,2202
27.234,626
38.362,447
9.336,598
63.042,378
18.271,620
84.482,596
44.33,766
14.977,319
59.158,1191
23.956,774
71.775,3470
43.418,629
18.735,325
54.845,3649
27.095,832
57.715,2274
24.138,1204
24.787,535
25.704,444
8.766,389
16.831,391
29.398,1378
34.328,451
18.11,372
39.361,348
39.598,1145
28.924,2056
41.234,1077
48.896,2207
26.503,325
29.515,2824
20.271,595
12.821,381
31.791,5599
16.28,581
11.969,674
35.648,1241
69.566,3142
12.279,335
28.029,1326
32.722,303
22.078,327
11.749,394
220.446,1288
83.841,2415
38.038,367
40.958,415
28.907,525
23.397,540
42.524,1311
22.209,625
31.745,483
287.815,1155
239.776,8133
10.899,346
27.612,835
42.991,1539
18.547,497
35.29,772
1.145,406
55.623,356
29.214,2401
58.74,380
31.323,346
31.716,1421
60.659,1883
34.226,411
20.314,351
20.108,305
19.54,428
36.007,622
15.253,813
39.455,1149
18.567,866
376.445,4025
26.404,539
45.232,468
58.212,922
36.872,311
19.289,824
79.941,7855
31.082,506
20.017,366
22.544,492
8.547,547
42.717,1424
25.379,1616
29.826,624
34.09,924
15.644,369
52.448,3613
123.927,2633
57.026,2185
8.95,386
20.527,955
39.336,543
34.213,398
40.395,590
25.992,1228
29.806,679
24.35,453
49.527,4244
23.659,773
21.427,307
12.418,403
17.073,549
48.295,690
8.619,443
17.824,440
25.616,596
56.685,3088
41.27,1382
45.716,4676
28.601,435
26.399,972
17.91,818
26.553,615
19.812,1100
28.466,1433
14.476,414
29.833,2959
13.394,423
41.811,468
59.861,3647
39.379,6361
22.961,402
19.188,468
89.314,3263
54.271,1200
12.994,1061
163.523,20607
109.539,6590
40.852,569
24.139,417
13.003,396
15.863,424
22.109,339
18.967,476
43.9,1672
13.654,332
49.617,1754
23.817,968
26.086,698
37.336,1171
24.791,346
26.562,1022
29.579,497
16.828,539
37.031,4185
43.044,361
40.248,2066
59.444,454
26.452,359
69.051,1411
166.25,1239
26.705,1233
9.017,510
31.417,428
8.335,358
45.605,6070
17.923,440
30.606,2028
45.627,1441
47.857,1021
28.364,872
13.279,460
25.061,581
20.769,1185
33.931,2173
23.707,559
49.688,1468
19.329,448
8.263,372
90.387,2860
17.382,402
20.668,441
16.656,321
20.275,437
20.451,392
31.686,339
43.759,1380
73.741,2824
96.58,3767
42.829,2710
18.35,423
25.035,1101
33.203,1440
19.955,335
21.255,927
53.874,5880
246.589,6421
48.005,709
42.183,744
21.798,319
20.465,313
18.813,673
39.982,396
21.691,347
22.211,303
54.443,6026
85.576,1641
29.975,339
46.301,736
22.57,398
44.641,703
203.195,1636
87.795,1613
31.2,2104
26.076,1072
33.111,381
60.339,704
33.461,723
36.498,529
19.279,469
42.346,1519
65.338,1072
47.212,2046
108.798,11435
55.045,1793
59.872,672
14.903,440
42.6,385
24.289,1225
14.249,366
29.066,300
15.969,346
25.041,418
42.256,619
14.557,563
37.867,570
20.761,372
25.538,1194
17.689,357
45.38,1491
28.856,2584
58.223,1225
25.697,569
38.652,307
33.27,639
20.491,577
17.738,619
34.791,388
16.13,333
34.527,540
14.967,376
32.766,2085
33.197,401
57.657,1723
17.284,607
43.655,2162
18.286,1107
43.849,2806
29.823,2069
44.047,1230
39.181,1604
11.46,394
25.856,636
26.838,585
44.655,1489
44.182,442
28.097,568
8.804,623
49.087,740
77.7,5328
35.028,610
40.878,350
23.979,384
83.353,4409
24.641,1175
84.209,3536
25.817,312
62.34,3235
17.842,456
21.582,346
37.897,362
13.219,492
82.215,1875
42.021,518
31.307,1306
21.88,527
34.293,1695
20.185,339
46.077,1041
53.313,881
63.009,1600
34.774,300
22.414,830
111.452,1354
8.7,423
20.155,2342
14.556,304
18.853,1061
15.414,309
22.947,369
16.064,343
27.016,336
21.56,1245
20.13,362
60.475,509
23.704,354
28.055,330
10.068,590
79.908,3715
26.762,1422
21.796,420
21.567,457
52.853,589
61.097,2152
21.915,381
20.31,2758
20.291,1950
20.928,770
19.923,308
15.285,320
20.091,333
12.274,407
11.327,643
16.109,401
102.009,2262
62.747,2913
44.339,428
28.327,1356
64.814,1915
59.958,2061
36.791,427
66.787,1581
40.365,1331
13.712,625
9.94,342
52.243,702
33.218,1173
30.069,314
27.569,476
22.648,607
48.671,319
37.253,579
15.27,456
35.492,301
22.795,1283
55.078,569
13.581,317
23.851,778
20.3,992
55.563,723
62.236,2177
42.5,438
101.27,11618
21.132,504
16.093,326
63.614,1054
11.739,320
22.839,346
12.464,341
122.814,5312
26.339,1928
21.116,908
19.023,1093
18.384,375
68.912,1674
28.922,577
68.268,2488
35.07,526
40.002,423
17.924,457
28.463,1847
12.07,329
40.601,559
18.341,786
28.205,916
21.721,770
49.195,3835
37.151,450
30.025,787
30.595,2634
37.611,3999
27.115,395
12.295,647
52.67,4761
15.779,414
26.685,545
26.628,373
13.742,353
43.891,858
30.874,626
27.867,1644
43.88,1398
53.606,301
21.273,375
55.444,2112
34.508,1281
16.646,538
23.451,899
24.805,1051
72.578,2553
10.307,404
19.507,745
50.06,747
14.848,484
35.087,1473
25.158,665
26.544,4274
11.393,472
50.08,1048
21.43,933
12.432,359
45.262,426
31.253,1091
33.503,342
50.337,443
40.713,594
7.544,467
26.204,453
69.493,2354
33.433,441
32.649,2223
39.159,714
7.635,442
21.358,349
29.911,706
72.737,2476
25.226,370
4.801,3824
18.83,333
28.569,491
10.652,671
61.405,2478
6.325,544
52.377,4256
34.015,608
18.257,323
57.115,829
45.184,671
15.416,373
79.841,1792
88.969,317
21.973,520
54.72,2550
54.856,349
34.065,1173
38.345,996
18.512,451
32.027,427
52.09,2204
22.671,1442
65.979,2505
27.751,1741
69.119,1445
35.524,549
29.713,363
38.793,1092
25.669,323
25.673,557
47.984,758
64.976,398
15.637,300
49.231,385
12.729,344
28.995,983
54.797,515
43.392,721
41.305,1845
34.78,1156
26.314,1151
57.378,3305
36.576,1037
20.808,402
27.525,534
21.675,891
64.244,1215
288.095,2296
83.143,4449
19.46,442
150.63,1266
21.555,1190
19.136,622
30.019,1569
36.278,2641
35.12,811
33.144,1416
20.931,606
25.245,1482
34.283,516
44.487,432
39.829,535
49.713,321
10.865,704
83.444,1982
49.813,1970
37.21,708
80.43,395
18.977,313
36.372,615
25.812,599
48.922,1758
100.028,9017
21.98,463
20.456,449
58.339,312
13.198,811
14.626,686
59.548,2162
15.974,1282
19.873,1943
27.409,350
34.604,697
10.493,414
23.208,313
51.618,4453
54.193,940
16.564,492
59.181,1301
28.671,1167
15.776,714
36.942,324
26.362,356
53.321,5909
40.648,386
41.555,633
27.151,303
37.306,400
12.523,314
207.759,3042
31.891,624
12.993,370
13.205,305
19.908,429
54.913,596
36.833,2110
18.644,1004
31.384,367
21.237,907
121.276,3944
67.646,3618
8.366,362
29.107,1024
34.71,712
17.976,599
22.954,976
31.415,2312
61.357,1196
53.18,1324
13.177,665
38.263,1536
34.591,572
22.806,1631
57.24,471
70.986,557
59.413,4013
21.204,457
34.737,550
48.985,3293
34.37,540
31.325,4145
58.741,1307
49.041,1023
22.56,603
54.214,2471
40.154,1040
16.967,452
30.054,2343
20.977,765
38.536,531
36.363,899
12.941,328
20.932,1005
25.383,1750
31.738,1197
66.935,514
26.387,1767
50.51,1287
18.868,394
15.612,468
13.498,316
140.752,7007
11.646,529
181.046,3847
7.211,311
19.254,444
25.628,4073
70.123,861
23.94,759
29.998,917
9.393,456
87.996,387
23.978,722
16.103,325
30.737,389
10.126,306
27.86,1634
37.643,1012
33.216,393
41.314,1672
17.788,338
30.326,1416
21.036,875
41.492,446
40.228,780
24.963,368
171.036,3083
53.404,448
24.936,1445
27.218,911
23.929,902
68.051,1614
13.66,422
43.534,489
37.344,1021
37.092,343
39.799,681
37.437,821
19.482,1074
36.722,2186
29.38,588
18.844,337
37.365,958
25.706,305
11.831,334
15.332,326
46.625,515
11.367,348
23.207,449
44.492,2182
39.701,4034
13.325,399
15.97,398
37.174,1186
99.736,7293
32.517,333
9.359,339
98.404,1149
54.751,3209
43.499,1533
30.773,517
31.368,1552
21.895,485
14.373,655
51.664,776
18.136,364
21.585,413
25.5,784
20.401,468
32.703,391
56.156,854
57.302,2282
50.729,1222
109.584,4890
6.934,834
21.421,494
33.5,609
51.7,508
45.669,972
43.546,511
18.006,666
44.331,1315
32.598,614
17.217,312
18.588,341
31.78,1122
18.094,474
25.484,937
50.143,2082
22.691,448
15.212,321
25.567,302
19.913,1715
25.212,844
44.079,1230
40.842,1342
59.998,1860
43.291,3603
12.35,390
57.62,1038
24.438,1363
17.375,399
26.904,356
21.237,618
15.617,555
55.038,1548
44.59,317
21.846,539
26.169,413
16.077,409
22.736,486
13.536,351
32.143,598
21.483,1446
93.128,1547
67.242,1937
23.492,311
38.989,2318
32.451,1307
36.411,529
31.325,360
48.383,1013
191.786,3813
14.575,520
57.232,2947
25.176,319
29.029,659
22.578,1261
18.015,462
48.412,1896
29.238,445
11.293,392
28.142,351
16.003,371
22.395,342
26.441,516
32.613,573
20.479,533
20.278,963
20.241,470
16.968,330
24.484,656
28.256,480
33.157,1236
36.454,676
37.909,1984
14.621,331
16.312,821
29.779,465
29.335,444
18.11,530
12.236,331
15.634,666
28.977,542
6.281,387
22.122,474
10.403,304
29.485,983
48.58,556
21.976,438
40.433,447
6.862,446
50.051,943
45.571,621
39.856,1305
18.137,1370
11.412,390
64.632,6046
15.666,359
52.843,374
24.743,968
78.512,981
45.203,714
26.296,979
48.969,654
22.856,411
16.255,360
31.802,438
19.884,348
26.581,1946
69.443,2202
23.874,502
96.304,1695
14.376,401
24.993,463
33.87,1843
52.444,3945
48.85,1814
11.766,499
19.269,896
22.226,382
69.792,1096
39.244,1494
37.496,525
67.323,776
18.112,328
89.574,3115
78.803,2014
24.391,554
20.219,1195
9.521,740
18.706,474
45.072,310
40.225,958
23.048,354
19.834,486
27.932,368
47.175,2256
15.381,683
22.13,389
29.427,1279
25.122,702
21.445,612
34.066,446
21.599,439
26.583,436
31.1,1052
22.827,381
14.693,338
39.235,544
40.988,1107
148.295,4445
20.133,330
12.212,391
46.266,526
31.566,2789
27.439,584
50.369,2786
58.541,1636
19.949,300
20.864,724
36.652,2099
61.905,5337
16.426,647
61.629,682
43.81,719
53.311,1093
48.358,866
11.924,354
59.42,993
16.402,312
20.618,303
13.733,322
22.682,816
54.135,748
32.293,344
49.336,701
21.845,1661
9.347,338
24.552,1096
78.675,1020
31.888,594
28.285,768
74.092,3732
20.736,320
20.357,619
18.01,447
21.567,605
29.571,602
37.687,650
48.577,1667
24.585,2007
30.789,772
702.779,1173
61.642,1257
30.934,1829
17.049,458
25.239,415
29.344,309
47.665,1690
31.52,3263
41.798,654
18.073,356
22.097,856
57.793,2128
96.163,4882
45.02,1173
22.136,1290
60.248,493
43.948,1587
13.072,335
15.752,502
48.084,7599
29.076,1269
115.073,3117
47.624,317
33.95,666
44.689,3108
42.772,500
31.825,895
17.68,811
15.382,359
24.882,593
17.997,304
123.344,1025
61.55,4541
38.755,472
121.061,659
106.519,1091
11.945,391
43.254,697
29.815,1217
37.525,744
32.124,831
82.831,2231
26.235,389
51.519,342
72.204,1016
28.845,354
28.669,353
21.045,689
24.088,874
28.354,521
39.334,896
18.333,315
14.393,466
39.728,632
33.524,321
46.757,1361
45.612,836
24.287,1180
49.032,3015
40.98,320
47.197,1033
53.367,2225
26.778,3104
14.14,310
28.366,928
50.424,885
45.062,1733
21.129,516
68.077,431
20.597,549
40.568,615
20.052,617
10.862,934
18.603,338
43.741,1089
23.89,637
22.041,466
7.742,315
58.553,2078
53.052,716
51.534,4111
11.799,648
31.959,704
19.106,425
12.761,350
16.228,658
61.821,5692
16.148,626
21.441,496
18.291,452
66.133,3043
31.35,1312
133.081,3266
19.799,572
33.383,747
46.078,712
23.625,868
54.56,1434
45.105,840
55.05,1899
28.24,495
14.29,689
26.963,600
18.634,328
51.801,950
29.664,1786
27.926,1204
27.621,830
38.072,735
31.389,411
127.558,1168
46.996,401
19.245,453
52.129,625
22.58,611
18.626,444
111.43,5574
16.113,340
20.405,933
64.331,1006
18.153,393
21.706,1036
45.172,560
34.325,343
23.85,311
27.343,333
26.002,2103
47.614,3251
43.568,702
40.697,1379
36.133,788
26.116,560
28.327,770
41.34,1024
37.075,1018
40.972,702
11.888,1194
15.389,567
17.207,344
22.341,939
26.54,1110
26.009,1194
15.583,797
88.989,830
86.054,3147
33.219,721
24.241,410
24.938,1076
22.262,536
16.806,444
17.907,358
13.99,498
22.918,1111
21.931,532
35.916,565
20.047,303
23.842,345
13.916,485
59.068,921
22.83,571
32.944,2581
128.508,4300
24.562,349
60.655,517
21.219,417
19.209,310
31.076,972
28.547,469
33.516,876
46.176,586
17.248,738
61.803,762
38.807,1105
17.103,304
49.572,1968
52.686,1184
67.194,1612
74.738,2573
27.171,832
23.675,534
18.627,368
13.902,381
43.017,1415
234.883,6962
11.466,506
